split,storm_id,target,model,rmse_nt,mae_nt,correlation,pe,n_points,min_dst_star_observed_nt,anchor_catalog_idx,scored_catalog_indices,original_target_only
val,590,Dst_star,OBrien-McPherron,17.386603122830536,15.2476899167354,0.8886608886155145,0.010418231041884662,107,-60.01307073868577,467038,467039;467040;467041;467042;467043;467044;467045;467046;467047;467048;467049;467050;467051;467052;467053;467054;467055;467056;467057;467058;467059;467060;467061;467062;467063;467064;467065;467066;467067;467068;467069;467070;467071;467072;467073;467074;467075;467076;467077;467078;467079;467080;467081;467082;467083;467084;467085;467086;467087;467088;467089;467090;467091;467092;467093;467094;467095;467096;467097;467098;467099;467100;467101;467102;467103;467104;467105;467106;467107;467108;467109;467110;467111;467112;467113;467114;467115;467116;467117;467118;467119;467120;467121;467122;467123;467124;467125;467126;467127;467128;467129;467130;467131;467132;467133;467134;467135;467136;467137;467138;467139;467140;467141;467142;467143;467144;467145,true
val,590,AE,Coupled-SINDy,178.7580267783967,138.3649325444994,0.7236748228065839,0.5221648149379381,107,-60.01307073868577,467038,467039;467040;467041;467042;467043;467044;467045;467046;467047;467048;467049;467050;467051;467052;467053;467054;467055;467056;467057;467058;467059;467060;467061;467062;467063;467064;467065;467066;467067;467068;467069;467070;467071;467072;467073;467074;467075;467076;467077;467078;467079;467080;467081;467082;467083;467084;467085;467086;467087;467088;467089;467090;467091;467092;467093;467094;467095;467096;467097;467098;467099;467100;467101;467102;467103;467104;467105;467106;467107;467108;467109;467110;467111;467112;467113;467114;467115;467116;467117;467118;467119;467120;467121;467122;467123;467124;467125;467126;467127;467128;467129;467130;467131;467132;467133;467134;467135;467136;467137;467138;467139;467140;467141;467142;467143;467144;467145,true
val,591,Dst_star,Coupled-SINDy,8.787632173479665,5.882239157528184,0.9307850493496216,0.853436111989625,126,-100.11977751458534,467643,467644;467645;467646;467647;467648;467649;467650;467651;467652;467653;467654;467655;467656;467657;467658;467659;467660;467661;467662;467663;467664;467665;467666;467667;467668;467669;467670;467671;467672;467673;467674;467675;467676;467677;467678;467679;467680;467681;467682;467683;467684;467685;467686;467687;467688;467689;467690;467691;467692;467693;467694;467695;467696;467697;467698;467699;467700;467701;467702;467703;467704;467705;467706;467707;467708;467709;467710;467711;467712;467713;467714;467715;467716;467717;467718;467719;467720;467721;467722;467723;467724;467725;467726;467727;467728;467729;467730;467731;467732;467733;467734;467735;467736;467737;467738;467739;467740;467741;467742;467743;467744;467745;467746;467747;467748;467749;467750;467751;467752;467753;467754;467755;467756;467757;467758;467759;467760;467761;467762;467763;467764;467765;467766;467767;467768;467769,true
val,591,Dst_star,Single-SINDy,8.45901295603589,6.426978529089373,0.9303299034687657,0.8641928557005842,126,-100.11977751458534,467643,467644;467645;467646;467647;467648;467649;467650;467651;467652;467653;467654;467655;467656;467657;467658;467659;467660;467661;467662;467663;467664;467665;467666;467667;467668;467669;467670;467671;467672;467673;467674;467675;467676;467677;467678;467679;467680;467681;467682;467683;467684;467685;467686;467687;467688;467689;467690;467691;467692;467693;467694;467695;467696;467697;467698;467699;467700;467701;467702;467703;467704;467705;467706;467707;467708;467709;467710;467711;467712;467713;467714;467715;467716;467717;467718;467719;467720;467721;467722;467723;467724;467725;467726;467727;467728;467729;467730;467731;467732;467733;467734;467735;467736;467737;467738;467739;467740;467741;467742;467743;467744;467745;467746;467747;467748;467749;467750;467751;467752;467753;467754;467755;467756;467757;467758;467759;467760;467761;467762;467763;467764;467765;467766;467767;467768;467769,true
val,591,Dst_star,Burton,15.409768121782289,11.105671449195782,0.9607802582953294,0.549312571175972,126,-100.11977751458534,467643,467644;467645;467646;467647;467648;467649;467650;467651;467652;467653;467654;467655;467656;467657;467658;467659;467660;467661;467662;467663;467664;467665;467666;467667;467668;467669;467670;467671;467672;467673;467674;467675;467676;467677;467678;467679;467680;467681;467682;467683;467684;467685;467686;467687;467688;467689;467690;467691;467692;467693;467694;467695;467696;467697;467698;467699;467700;467701;467702;467703;467704;467705;467706;467707;467708;467709;467710;467711;467712;467713;467714;467715;467716;467717;467718;467719;467720;467721;467722;467723;467724;467725;467726;467727;467728;467729;467730;467731;467732;467733;467734;467735;467736;467737;467738;467739;467740;467741;467742;467743;467744;467745;467746;467747;467748;467749;467750;467751;467752;467753;467754;467755;467756;467757;467758;467759;467760;467761;467762;467763;467764;467765;467766;467767;467768;467769,true
val,591,Dst_star,BurtonFull,10.950314725937645,9.281832730891972,0.9600855977324311,0.7724187702035744,126,-100.11977751458534,467643,467644;467645;467646;467647;467648;467649;467650;467651;467652;467653;467654;467655;467656;467657;467658;467659;467660;467661;467662;467663;467664;467665;467666;467667;467668;467669;467670;467671;467672;467673;467674;467675;467676;467677;467678;467679;467680;467681;467682;467683;467684;467685;467686;467687;467688;467689;467690;467691;467692;467693;467694;467695;467696;467697;467698;467699;467700;467701;467702;467703;467704;467705;467706;467707;467708;467709;467710;467711;467712;467713;467714;467715;467716;467717;467718;467719;467720;467721;467722;467723;467724;467725;467726;467727;467728;467729;467730;467731;467732;467733;467734;467735;467736;467737;467738;467739;467740;467741;467742;467743;467744;467745;467746;467747;467748;467749;467750;467751;467752;467753;467754;467755;467756;467757;467758;467759;467760;467761;467762;467763;467764;467765;467766;467767;467768;467769,true
val,591,Dst_star,OBrien-McPherron,8.616316603053956,6.359552856052354,0.9478028804060101,0.8590949579208595,126,-100.11977751458534,467643,467644;467645;467646;467647;467648;467649;467650;467651;467652;467653;467654;467655;467656;467657;467658;467659;467660;467661;467662;467663;467664;467665;467666;467667;467668;467669;467670;467671;467672;467673;467674;467675;467676;467677;467678;467679;467680;467681;467682;467683;467684;467685;467686;467687;467688;467689;467690;467691;467692;467693;467694;467695;467696;467697;467698;467699;467700;467701;467702;467703;467704;467705;467706;467707;467708;467709;467710;467711;467712;467713;467714;467715;467716;467717;467718;467719;467720;467721;467722;467723;467724;467725;467726;467727;467728;467729;467730;467731;467732;467733;467734;467735;467736;467737;467738;467739;467740;467741;467742;467743;467744;467745;467746;467747;467748;467749;467750;467751;467752;467753;467754;467755;467756;467757;467758;467759;467760;467761;467762;467763;467764;467765;467766;467767;467768;467769,true
val,591,AE,Coupled-SINDy,272.289765008574,201.86524450268504,0.6294799834133548,0.2886842348370915,126,-100.11977751458534,467643,467644;467645;467646;467647;467648;467649;467650;467651;467652;467653;467654;467655;467656;467657;467658;467659;467660;467661;467662;467663;467664;467665;467666;467667;467668;467669;467670;467671;467672;467673;467674;467675;467676;467677;467678;467679;467680;467681;467682;467683;467684;467685;467686;467687;467688;467689;467690;467691;467692;467693;467694;467695;467696;467697;467698;467699;467700;467701;467702;467703;467704;467705;467706;467707;467708;467709;467710;467711;467712;467713;467714;467715;467716;467717;467718;467719;467720;467721;467722;467723;467724;467725;467726;467727;467728;467729;467730;467731;467732;467733;467734;467735;467736;467737;467738;467739;467740;467741;467742;467743;467744;467745;467746;467747;467748;467749;467750;467751;467752;467753;467754;467755;467756;467757;467758;467759;467760;467761;467762;467763;467764;467765;467766;467767;467768;467769,true
val,592,Dst_star,Coupled-SINDy,15.196640067492206,13.234138144774384,0.9375470299071625,0.764099967051422,38,-52.29938509761463,469735,469736;469737;469738;469739;469740;469741;469742;469743;469744;469745;469746;469747;469748;469749;469750;469751;469752;469753;469754;469755;469756;469757;469758;469759;469760;469761;469762;469763;469764;469765;469766;469767;469768;469769;469770;469771;469772;469773,true
val,592,Dst_star,Single-SINDy,13.312280846820927,11.497297112528711,0.939675623610948,0.8189753195803124,38,-52.29938509761463,469735,469736;469737;469738;469739;469740;469741;469742;469743;469744;469745;469746;469747;469748;469749;469750;469751;469752;469753;469754;469755;469756;469757;469758;469759;469760;469761;469762;469763;469764;469765;469766;469767;469768;469769;469770;469771;469772;469773,true
val,592,Dst_star,Burton,27.02847035949463,23.77353400191963,0.940565309327723,0.2537647104179269,38,-52.29938509761463,469735,469736;469737;469738;469739;469740;469741;469742;469743;469744;469745;469746;469747;469748;469749;469750;469751;469752;469753;469754;469755;469756;469757;469758;469759;469760;469761;469762;469763;469764;469765;469766;469767;469768;469769;469770;469771;469772;469773,true
val,592,Dst_star,BurtonFull,20.841484348159486,18.244378523312914,0.9384342582772455,0.5562992733144805,38,-52.29938509761463,469735,469736;469737;469738;469739;469740;469741;469742;469743;469744;469745;469746;469747;469748;469749;469750;469751;469752;469753;469754;469755;469756;469757;469758;469759;469760;469761;469762;469763;469764;469765;469766;469767;469768;469769;469770;469771;469772;469773,true
val,592,Dst_star,OBrien-McPherron,18.16761503688501,15.608148133569463,0.9481992299421712,0.6628457143040337,38,-52.29938509761463,469735,469736;469737;469738;469739;469740;469741;469742;469743;469744;469745;469746;469747;469748;469749;469750;469751;469752;469753;469754;469755;469756;469757;469758;469759;469760;469761;469762;469763;469764;469765;469766;469767;469768;469769;469770;469771;469772;469773,true
val,592,AE,Coupled-SINDy,259.09350769701365,217.65629275855903,0.5998166045936042,0.317126158789352,38,-52.29938509761463,469735,469736;469737;469738;469739;469740;469741;469742;469743;469744;469745;469746;469747;469748;469749;469750;469751;469752;469753;469754;469755;469756;469757;469758;469759;469760;469761;469762;469763;469764;469765;469766;469767;469768;469769;469770;469771;469772;469773,true
val,593,Dst_star,Coupled-SINDy,9.889950925501859,7.788587805514497,0.8717582842480399,0.6915825441905218,81,-72.7960748557822,470223,470224;470225;470226;470227;470228;470229;470230;470231;470232;470233;470234;470235;470236;470237;470238;470239;470240;470241;470242;470243;470244;470245;470246;470247;470248;470249;470250;470251;470252;470253;470254;470255;470256;470257;470258;470259;470260;470261;470262;470263;470264;470265;470266;470267;470268;470269;470270;470271;470272;470273;470274;470275;470276;470277;470278;470279;470280;470281;470282;470283;470284;470285;470286;470287;470288;470289;470290;470291;470292;470293;470294;470295;470296;470297;470298;470299;470300;470301;470302;470303;470304,true
val,593,Dst_star,Single-SINDy,8.143172273495189,6.1449197671706735,0.9051589947741323,0.790907756579765,81,-72.7960748557822,470223,470224;470225;470226;470227;470228;470229;470230;470231;470232;470233;470234;470235;470236;470237;470238;470239;470240;470241;470242;470243;470244;470245;470246;470247;470248;470249;470250;470251;470252;470253;470254;470255;470256;470257;470258;470259;470260;470261;470262;470263;470264;470265;470266;470267;470268;470269;470270;470271;470272;470273;470274;470275;470276;470277;470278;470279;470280;470281;470282;470283;470284;470285;470286;470287;470288;470289;470290;470291;470292;470293;470294;470295;470296;470297;470298;470299;470300;470301;470302;470303;470304,true
val,593,Dst_star,Burton,14.11581382718072,12.643875337521774,0.7714345871252148,0.3717065665876942,81,-72.7960748557822,470223,470224;470225;470226;470227;470228;470229;470230;470231;470232;470233;470234;470235;470236;470237;470238;470239;470240;470241;470242;470243;470244;470245;470246;470247;470248;470249;470250;470251;470252;470253;470254;470255;470256;470257;470258;470259;470260;470261;470262;470263;470264;470265;470266;470267;470268;470269;470270;470271;470272;470273;470274;470275;470276;470277;470278;470279;470280;470281;470282;470283;470284;470285;470286;470287;470288;470289;470290;470291;470292;470293;470294;470295;470296;470297;470298;470299;470300;470301;470302;470303;470304,true
val,593,Dst_star,BurtonFull,11.647175477559996,9.971280102681137,0.8250960471025224,0.5722481324354133,81,-72.7960748557822,470223,470224;470225;470226;470227;470228;470229;470230;470231;470232;470233;470234;470235;470236;470237;470238;470239;470240;470241;470242;470243;470244;470245;470246;470247;470248;470249;470250;470251;470252;470253;470254;470255;470256;470257;470258;470259;470260;470261;470262;470263;470264;470265;470266;470267;470268;470269;470270;470271;470272;470273;470274;470275;470276;470277;470278;470279;470280;470281;470282;470283;470284;470285;470286;470287;470288;470289;470290;470291;470292;470293;470294;470295;470296;470297;470298;470299;470300;470301;470302;470303;470304,true
val,593,Dst_star,OBrien-McPherron,6.671207328826656,5.215909786172011,0.935115008133007,0.8596670829192907,81,-72.7960748557822,470223,470224;470225;470226;470227;470228;470229;470230;470231;470232;470233;470234;470235;470236;470237;470238;470239;470240;470241;470242;470243;470244;470245;470246;470247;470248;470249;470250;470251;470252;470253;470254;470255;470256;470257;470258;470259;470260;470261;470262;470263;470264;470265;470266;470267;470268;470269;470270;470271;470272;470273;470274;470275;470276;470277;470278;470279;470280;470281;470282;470283;470284;470285;470286;470287;470288;470289;470290;470291;470292;470293;470294;470295;470296;470297;470298;470299;470300;470301;470302;470303;470304,true
val,593,AE,Coupled-SINDy,194.1621416158937,157.77831683889065,0.480112767214122,0.22746789533864442,81,-72.7960748557822,470223,470224;470225;470226;470227;470228;470229;470230;470231;470232;470233;470234;470235;470236;470237;470238;470239;470240;470241;470242;470243;470244;470245;470246;470247;470248;470249;470250;470251;470252;470253;470254;470255;470256;470257;470258;470259;470260;470261;470262;470263;470264;470265;470266;470267;470268;470269;470270;470271;470272;470273;470274;470275;470276;470277;470278;470279;470280;470281;470282;470283;470284;470285;470286;470287;470288;470289;470290;470291;470292;470293;470294;470295;470296;470297;470298;470299;470300;470301;470302;470303;470304,true
val,594,Dst_star,Coupled-SINDy,8.783472273247504,7.106016658961611,0.8207814157293893,0.5809501883609528,156,-60.73946835856728,470428,470429;470430;470431;470432;470433;470434;470435;470436;470437;470438;470439;470440;470441;470442;470443;470444;470445;470446;470447;470448;470449;470450;470451;470452;470453;470454;470455;470456;470457;470458;470459;470460;470461;470462;470463;470464;470465;470466;470467;470468;470469;470470;470471;470472;470473;470474;470475;470476;470477;470478;470479;470480;470481;470482;470483;470484;470485;470486;470487;470488;470489;470490;470491;470492;470493;470494;470495;470496;470497;470498;470499;470500;470501;470502;470503;470504;470505;470506;470507;470508;470509;470510;470511;470512;470513;470514;470515;470516;470517;470518;470519;470520;470521;470522;470523;470524;470525;470526;470527;470528;470529;470530;470531;470532;470533;470534;470535;470536;470537;470538;470539;470540;470541;470542;470543;470544;470545;470546;470547;470548;470549;470550;470551;470552;470553;470554;470555;470556;470557;470558;470559;470560;470561;470562;470563;470564;470565;470566;470567;470568;470569;470570;470571;470572;470573;470574;470575;470576;470577;470578;470579;470580;470581;470582;470583;470584,true
val,594,Dst_star,Single-SINDy,7.2176483314611835,5.670327514424037,0.8624710818896433,0.7170402805378908,156,-60.73946835856728,470428,470429;470430;470431;470432;470433;470434;470435;470436;470437;470438;470439;470440;470441;470442;470443;470444;470445;470446;470447;470448;470449;470450;470451;470452;470453;470454;470455;470456;470457;470458;470459;470460;470461;470462;470463;470464;470465;470466;470467;470468;470469;470470;470471;470472;470473;470474;470475;470476;470477;470478;470479;470480;470481;470482;470483;470484;470485;470486;470487;470488;470489;470490;470491;470492;470493;470494;470495;470496;470497;470498;470499;470500;470501;470502;470503;470504;470505;470506;470507;470508;470509;470510;470511;470512;470513;470514;470515;470516;470517;470518;470519;470520;470521;470522;470523;470524;470525;470526;470527;470528;470529;470530;470531;470532;470533;470534;470535;470536;470537;470538;470539;470540;470541;470542;470543;470544;470545;470546;470547;470548;470549;470550;470551;470552;470553;470554;470555;470556;470557;470558;470559;470560;470561;470562;470563;470564;470565;470566;470567;470568;470569;470570;470571;470572;470573;470574;470575;470576;470577;470578;470579;470580;470581;470582;470583;470584,true
val,594,Dst_star,Burton,11.049114001450963,8.979455243964821,0.8158644227663108,0.3368861643508889,156,-60.73946835856728,470428,470429;470430;470431;470432;470433;470434;470435;470436;470437;470438;470439;470440;470441;470442;470443;470444;470445;470446;470447;470448;470449;470450;470451;470452;470453;470454;470455;470456;470457;470458;470459;470460;470461;470462;470463;470464;470465;470466;470467;470468;470469;470470;470471;470472;470473;470474;470475;470476;470477;470478;470479;470480;470481;470482;470483;470484;470485;470486;470487;470488;470489;470490;470491;470492;470493;470494;470495;470496;470497;470498;470499;470500;470501;470502;470503;470504;470505;470506;470507;470508;470509;470510;470511;470512;470513;470514;470515;470516;470517;470518;470519;470520;470521;470522;470523;470524;470525;470526;470527;470528;470529;470530;470531;470532;470533;470534;470535;470536;470537;470538;470539;470540;470541;470542;470543;470544;470545;470546;470547;470548;470549;470550;470551;470552;470553;470554;470555;470556;470557;470558;470559;470560;470561;470562;470563;470564;470565;470566;470567;470568;470569;470570;470571;470572;470573;470574;470575;470576;470577;470578;470579;470580;470581;470582;470583;470584,true
val,594,Dst_star,BurtonFull,9.998001811114555,8.186106756387673,0.778984873965226,0.45705029367917605,156,-60.73946835856728,470428,470429;470430;470431;470432;470433;470434;470435;470436;470437;470438;470439;470440;470441;470442;470443;470444;470445;470446;470447;470448;470449;470450;470451;470452;470453;470454;470455;470456;470457;470458;470459;470460;470461;470462;470463;470464;470465;470466;470467;470468;470469;470470;470471;470472;470473;470474;470475;470476;470477;470478;470479;470480;470481;470482;470483;470484;470485;470486;470487;470488;470489;470490;470491;470492;470493;470494;470495;470496;470497;470498;470499;470500;470501;470502;470503;470504;470505;470506;470507;470508;470509;470510;470511;470512;470513;470514;470515;470516;470517;470518;470519;470520;470521;470522;470523;470524;470525;470526;470527;470528;470529;470530;470531;470532;470533;470534;470535;470536;470537;470538;470539;470540;470541;470542;470543;470544;470545;470546;470547;470548;470549;470550;470551;470552;470553;470554;470555;470556;470557;470558;470559;470560;470561;470562;470563;470564;470565;470566;470567;470568;470569;470570;470571;470572;470573;470574;470575;470576;470577;470578;470579;470580;470581;470582;470583;470584,true
val,594,Dst_star,OBrien-McPherron,8.171438330719342,6.429138887029307,0.8665675054902792,0.6373144980996102,156,-60.73946835856728,470428,470429;470430;470431;470432;470433;470434;470435;470436;470437;470438;470439;470440;470441;470442;470443;470444;470445;470446;470447;470448;470449;470450;470451;470452;470453;470454;470455;470456;470457;470458;470459;470460;470461;470462;470463;470464;470465;470466;470467;470468;470469;470470;470471;470472;470473;470474;470475;470476;470477;470478;470479;470480;470481;470482;470483;470484;470485;470486;470487;470488;470489;470490;470491;470492;470493;470494;470495;470496;470497;470498;470499;470500;470501;470502;470503;470504;470505;470506;470507;470508;470509;470510;470511;470512;470513;470514;470515;470516;470517;470518;470519;470520;470521;470522;470523;470524;470525;470526;470527;470528;470529;470530;470531;470532;470533;470534;470535;470536;470537;470538;470539;470540;470541;470542;470543;470544;470545;470546;470547;470548;470549;470550;470551;470552;470553;470554;470555;470556;470557;470558;470559;470560;470561;470562;470563;470564;470565;470566;470567;470568;470569;470570;470571;470572;470573;470574;470575;470576;470577;470578;470579;470580;470581;470582;470583;470584,true
val,594,AE,Coupled-SINDy,249.38802240605426,208.07532202727077,0.41840528071383076,0.1512462409327583,156,-60.73946835856728,470428,470429;470430;470431;470432;470433;470434;470435;470436;470437;470438;470439;470440;470441;470442;470443;470444;470445;470446;470447;470448;470449;470450;470451;470452;470453;470454;470455;470456;470457;470458;470459;470460;470461;470462;470463;470464;470465;470466;470467;470468;470469;470470;470471;470472;470473;470474;470475;470476;470477;470478;470479;470480;470481;470482;470483;470484;470485;470486;470487;470488;470489;470490;470491;470492;470493;470494;470495;470496;470497;470498;470499;470500;470501;470502;470503;470504;470505;470506;470507;470508;470509;470510;470511;470512;470513;470514;470515;470516;470517;470518;470519;470520;470521;470522;470523;470524;470525;470526;470527;470528;470529;470530;470531;470532;470533;470534;470535;470536;470537;470538;470539;470540;470541;470542;470543;470544;470545;470546;470547;470548;470549;470550;470551;470552;470553;470554;470555;470556;470557;470558;470559;470560;470561;470562;470563;470564;470565;470566;470567;470568;470569;470570;470571;470572;470573;470574;470575;470576;470577;470578;470579;470580;470581;470582;470583;470584,true
val,595,Dst_star,Coupled-SINDy,7.394206086281348,5.793889998787559,0.6552628260787855,0.3973784862084272,138,-66.86332475063675,471071,471072;471073;471074;471075;471076;471077;471078;471079;471080;471081;471082;471083;471084;471085;471086;471087;471088;471089;471090;471091;471092;471093;471094;471095;471096;471097;471098;471099;471100;471101;471102;471103;471104;471105;471106;471107;471108;471109;471110;471111;471112;471113;471114;471115;471116;471117;471118;471119;471120;471121;471122;471123;471124;471125;471126;471127;471128;471129;471130;471131;471132;471133;471134;471135;471136;471137;471138;471139;471140;471141;471142;471143;471144;471145;471146;471147;471148;471149;471150;471151;471152;471153;471154;471155;471156;471157;471158;471159;471160;471161;471162;471163;471164;471165;471166;471167;471168;471169;471170;471171;471172;471173;471174;471175;471176;471177;471178;471179;471180;471181;471182;471183;471184;471185;471186;471187;471188;471189;471190;471191;471192;471193;471194;471195;471196;471197;471198;471199;471200;471201;471202;471203;471204;471205;471206;471207;471208;471209,true
val,595,Dst_star,Single-SINDy,7.239282802920388,5.911981365284693,0.7111040980621791,0.4223661759729771,138,-66.86332475063675,471071,471072;471073;471074;471075;471076;471077;471078;471079;471080;471081;471082;471083;471084;471085;471086;471087;471088;471089;471090;471091;471092;471093;471094;471095;471096;471097;471098;471099;471100;471101;471102;471103;471104;471105;471106;471107;471108;471109;471110;471111;471112;471113;471114;471115;471116;471117;471118;471119;471120;471121;471122;471123;471124;471125;471126;471127;471128;471129;471130;471131;471132;471133;471134;471135;471136;471137;471138;471139;471140;471141;471142;471143;471144;471145;471146;471147;471148;471149;471150;471151;471152;471153;471154;471155;471156;471157;471158;471159;471160;471161;471162;471163;471164;471165;471166;471167;471168;471169;471170;471171;471172;471173;471174;471175;471176;471177;471178;471179;471180;471181;471182;471183;471184;471185;471186;471187;471188;471189;471190;471191;471192;471193;471194;471195;471196;471197;471198;471199;471200;471201;471202;471203;471204;471205;471206;471207;471208;471209,true
val,595,Dst_star,Burton,7.822153610979777,6.188773678446118,0.7713495130393808,0.3256052026589795,138,-66.86332475063675,471071,471072;471073;471074;471075;471076;471077;471078;471079;471080;471081;471082;471083;471084;471085;471086;471087;471088;471089;471090;471091;471092;471093;471094;471095;471096;471097;471098;471099;471100;471101;471102;471103;471104;471105;471106;471107;471108;471109;471110;471111;471112;471113;471114;471115;471116;471117;471118;471119;471120;471121;471122;471123;471124;471125;471126;471127;471128;471129;471130;471131;471132;471133;471134;471135;471136;471137;471138;471139;471140;471141;471142;471143;471144;471145;471146;471147;471148;471149;471150;471151;471152;471153;471154;471155;471156;471157;471158;471159;471160;471161;471162;471163;471164;471165;471166;471167;471168;471169;471170;471171;471172;471173;471174;471175;471176;471177;471178;471179;471180;471181;471182;471183;471184;471185;471186;471187;471188;471189;471190;471191;471192;471193;471194;471195;471196;471197;471198;471199;471200;471201;471202;471203;471204;471205;471206;471207;471208;471209,true
val,595,Dst_star,BurtonFull,13.846894326427329,12.39116830765971,0.7833676001686214,-1.1133249787561295,138,-66.86332475063675,471071,471072;471073;471074;471075;471076;471077;471078;471079;471080;471081;471082;471083;471084;471085;471086;471087;471088;471089;471090;471091;471092;471093;471094;471095;471096;471097;471098;471099;471100;471101;471102;471103;471104;471105;471106;471107;471108;471109;471110;471111;471112;471113;471114;471115;471116;471117;471118;471119;471120;471121;471122;471123;471124;471125;471126;471127;471128;471129;471130;471131;471132;471133;471134;471135;471136;471137;471138;471139;471140;471141;471142;471143;471144;471145;471146;471147;471148;471149;471150;471151;471152;471153;471154;471155;471156;471157;471158;471159;471160;471161;471162;471163;471164;471165;471166;471167;471168;471169;471170;471171;471172;471173;471174;471175;471176;471177;471178;471179;471180;471181;471182;471183;471184;471185;471186;471187;471188;471189;471190;471191;471192;471193;471194;471195;471196;471197;471198;471199;471200;471201;471202;471203;471204;471205;471206;471207;471208;471209,true
val,595,Dst_star,OBrien-McPherron,6.656737966126037,5.4327566165224095,0.7625764937848752,0.511590104737522,138,-66.86332475063675,471071,471072;471073;471074;471075;471076;471077;471078;471079;471080;471081;471082;471083;471084;471085;471086;471087;471088;471089;471090;471091;471092;471093;471094;471095;471096;471097;471098;471099;471100;471101;471102;471103;471104;471105;471106;471107;471108;471109;471110;471111;471112;471113;471114;471115;471116;471117;471118;471119;471120;471121;471122;471123;471124;471125;471126;471127;471128;471129;471130;471131;471132;471133;471134;471135;471136;471137;471138;471139;471140;471141;471142;471143;471144;471145;471146;471147;471148;471149;471150;471151;471152;471153;471154;471155;471156;471157;471158;471159;471160;471161;471162;471163;471164;471165;471166;471167;471168;471169;471170;471171;471172;471173;471174;471175;471176;471177;471178;471179;471180;471181;471182;471183;471184;471185;471186;471187;471188;471189;471190;471191;471192;471193;471194;471195;471196;471197;471198;471199;471200;471201;471202;471203;471204;471205;471206;471207;471208;471209,true
val,595,AE,Coupled-SINDy,276.074086728498,216.3717054633125,0.10390217504279985,-0.08579225839311588,138,-66.86332475063675,471071,471072;471073;471074;471075;471076;471077;471078;471079;471080;471081;471082;471083;471084;471085;471086;471087;471088;471089;471090;471091;471092;471093;471094;471095;471096;471097;471098;471099;471100;471101;471102;471103;471104;471105;471106;471107;471108;471109;471110;471111;471112;471113;471114;471115;471116;471117;471118;471119;471120;471121;471122;471123;471124;471125;471126;471127;471128;471129;471130;471131;471132;471133;471134;471135;471136;471137;471138;471139;471140;471141;471142;471143;471144;471145;471146;471147;471148;471149;471150;471151;471152;471153;471154;471155;471156;471157;471158;471159;471160;471161;471162;471163;471164;471165;471166;471167;471168;471169;471170;471171;471172;471173;471174;471175;471176;471177;471178;471179;471180;471181;471182;471183;471184;471185;471186;471187;471188;471189;471190;471191;471192;471193;471194;471195;471196;471197;471198;471199;471200;471201;471202;471203;471204;471205;471206;471207;471208;471209,true
val,596,Dst_star,Coupled-SINDy,22.247065542663556,16.846377726498883,0.8858206480937502,0.5159455228901517,87,-103.35494577463786,471441,471442;471443;471444;471445;471446;471447;471448;471449;471450;471451;471452;471453;471454;471455;471456;471457;471458;471459;471460;471461;471462;471463;471464;471465;471466;471467;471468;471469;471470;471471;471472;471473;471474;471475;471476;471477;471478;471479;471480;471481;471482;471483;471484;471485;471486;471487;471488;471489;471490;471491;471492;471493;471494;471495;471496;471497;471498;471499;471500;471501;471502;471503;471504;471505;471506;471507;471508;471509;471510;471511;471512;471513;471514;471515;471516;471517;471518;471519;471520;471521;471522;471523;471524;471525;471526;471527;471528,true
val,596,Dst_star,Single-SINDy,28.703529098269065,21.815172493006017,0.8922724381008262,0.19421465264734905,87,-103.35494577463786,471441,471442;471443;471444;471445;471446;471447;471448;471449;471450;471451;471452;471453;471454;471455;471456;471457;471458;471459;471460;471461;471462;471463;471464;471465;471466;471467;471468;471469;471470;471471;471472;471473;471474;471475;471476;471477;471478;471479;471480;471481;471482;471483;471484;471485;471486;471487;471488;471489;471490;471491;471492;471493;471494;471495;471496;471497;471498;471499;471500;471501;471502;471503;471504;471505;471506;471507;471508;471509;471510;471511;471512;471513;471514;471515;471516;471517;471518;471519;471520;471521;471522;471523;471524;471525;471526;471527;471528,true
val,596,Dst_star,Burton,61.17230982328134,36.4498337394289,0.9587282829583115,-2.6598099343298047,87,-103.35494577463786,471441,471442;471443;471444;471445;471446;471447;471448;471449;471450;471451;471452;471453;471454;471455;471456;471457;471458;471459;471460;471461;471462;471463;471464;471465;471466;471467;471468;471469;471470;471471;471472;471473;471474;471475;471476;471477;471478;471479;471480;471481;471482;471483;471484;471485;471486;471487;471488;471489;471490;471491;471492;471493;471494;471495;471496;471497;471498;471499;471500;471501;471502;471503;471504;471505;471506;471507;471508;471509;471510;471511;471512;471513;471514;471515;471516;471517;471518;471519;471520;471521;471522;471523;471524;471525;471526;471527;471528,true
val,596,Dst_star,BurtonFull,52.195252139581186,31.243863663841896,0.955520434021038,-1.6644696179927805,87,-103.35494577463786,471441,471442;471443;471444;471445;471446;471447;471448;471449;471450;471451;471452;471453;471454;471455;471456;471457;471458;471459;471460;471461;471462;471463;471464;471465;471466;471467;471468;471469;471470;471471;471472;471473;471474;471475;471476;471477;471478;471479;471480;471481;471482;471483;471484;471485;471486;471487;471488;471489;471490;471491;471492;471493;471494;471495;471496;471497;471498;471499;471500;471501;471502;471503;471504;471505;471506;471507;471508;471509;471510;471511;471512;471513;471514;471515;471516;471517;471518;471519;471520;471521;471522;471523;471524;471525;471526;471527;471528,true
