storm_id,catalog_row,datetime,time_hr,dst_observed_nt,dst_star_observed_nt,dst_cleaned_nt,dst_star_cleaned_nt,dst_original_flag,dst_star_original_target_flag,dst_star_sindy_nt,dst_star_burton_simplified_nt,dst_star_burton_published_nt,dst_star_obrien_nt,dst_sindy_nt,dst_burton_simplified_nt,dst_burton_published_nt,dst_obrien_nt,v_kms,bz_nt,pdyn_npa
684,537850,2024-05-10T09:00:00.0,14.0,15.0,14.97887933924467,15.0,14.97887933924467,true,true,0.8560133629325242,-13.70296339581251,-3.119431814426308,0.8421279066402478,0.8771340236878533,-13.681842735057181,-3.098311153670979,0.8632485673955763,415.0,-0.2,2.3045082800000003
684,537851,2024-05-10T10:00:00.0,15.0,13.0,15.803112198141365,13.0,15.803112198141365,true,true,0.4993842966943656,-12.371557759992704,-2.7143107995657485,0.7965320031376241,-2.303727901446999,-15.17466995813407,-5.517422997707113,-2.0065801950037407,421.0,-3.2,1.27474917538
684,537852,2024-05-10T11:00:00.0,16.0,3.0,6.569687893311772,3.0,6.569687893311772,true,true,-1.446094777975536,-18.03974194700664,-6.93668290351825,-3.041267773036394,-5.015782671287308,-21.609429840318413,-10.506370796830023,-6.610955666348167,423.0,-3.1,1.0474682589000002
684,537853,2024-05-10T12:00:00.0,17.0,-1.0,3.4603429492152102,-1.0,3.4603429492152102,true,true,-3.174727292864259,-22.77793831752526,-10.416834993970426,-6.404958172395631,-7.635070242079469,-27.23828126674047,-14.877177943185636,-10.865301121610841,409.0,-1.9,0.8114031817399999
684,537854,2024-05-10T13:00:00.0,18.0,1.0,5.0968155458209665,1.0,5.0968155458209665,true,true,-3.6384822921543574,-24.016104510054447,-10.560339280467772,-7.218852325709733,-7.735297837975324,-28.112920055875414,-14.657154826288739,-11.3156678715307,411.0,0.6,0.9041192467200002
684,537855,2024-05-10T14:00:00.0,19.0,10.0,11.543016883670669,10.0,11.543016883670669,true,true,-3.421909142141595,-20.897129898359065,-9.18886664664079,-6.841860515961512,-4.964926025812264,-22.440146782029736,-10.731883530311459,-8.384877399632181,446.0,-1.0,1.6968051981599999
684,537856,2024-05-10T15:00:00.0,20.0,23.0,17.901395324901017,23.0,17.901395324901017,true,true,-3.715170735832114,-20.5916169245462,-7.995507341882246,-6.41394371087406,1.3834339392668689,-15.493012249447219,-2.8969026667832622,-1.315339035775077,455.0,-0.6,4.917034213
684,537857,2024-05-10T16:00:00.0,21.0,25.0,19.34896218513257,25.0,19.34896218513257,true,true,-4.345367204358584,-19.391580960319423,-6.957129765014422,-6.038451322956657,1.3056706105088445,-13.740543145451994,-1.3060919501469925,-0.38741350808922803,449.0,1.9,5.26028618856
684,537858,2024-05-10T17:00:00.0,22.0,66.0,48.078869197466034,66.0,48.078869197466034,true,true,-4.683556299840489,-16.8731938226156,-6.053606418908653,-5.723103870258329,13.237574502693477,1.047936979918365,11.867524383625312,12.198026932275639,571.0,-5.9,15.86928273906
684,537859,2024-05-10T18:00:00.0,23.0,-33.0,-59.53733135092101,-33.0,-59.53733135092101,true,true,-17.777794058519497,-32.87392994954864,-20.759483767102335,-17.678179669220505,8.759537292401511,-6.336598598627631,5.777847583818673,8.859151681700503,697.0,-18.0,26.73335998886
684,537860,2024-05-10T19:00:00.0,24.0,-131.0,-156.9889563704034,-131.0,-156.9889563704034,true,true,-60.66273403867454,-96.3529883976592,-83.1118469142319,-66.53849418773032,-34.67377766827116,-70.36403202725582,-57.12289054382852,-40.549537817326936,664.0,-1.2,25.957981265920004
