1,V,Bs,n,Pdyn,Dst_star,V^2,Bs^2,n^2,V*Bs,n*V,n*Bs,Pdyn*Bs,n*V*Bs,n*V^2,sin(θ_c/2),sin²(θ_c/2),sin⁴(θ_c/2),sin^(8/3)(θ_c/2),V*sin²(θ_c/2),Newell_d_Φ
-0.1707179442928654,0.0006711547526822715,-0.7556864059665533,0.020083660955525225,0.0006335885031765096,-0.047149439177996744,-5.460663466846658e-7,0.0,0.0,0.0,0.0004485323951058895,0.0029803664113002126,-0.019069035270568694,-1.2979498349293458e-5,-1.4567680822582409e-6,9.303438714322485,-50.46427866144259,-12.763999601676362,55.092769663817016,0.0,1.7553028542514203e-6
-0.1707179442928654,0.0006711547526822715,-0.7849440150746739,0.020083660955525225,0.0006335885031765096,-0.0478830985394442,-5.460663466846658e-7,0.0,0.0,0.0,0.00045244374583928374,0.0029803664113002126,-0.019069035270568694,-1.2979498349293458e-5,-1.472806419253123e-6,8.97990150701333,-49.144222283635564,-12.292939758821355,53.73767184898564,0.0,1.7553028542514203e-6
-0.1707179442928654,0.0006711547526822715,-0.7543414375765292,0.020083660955525225,0.0006335885031765096,-0.048162628277981664,-5.460663466846658e-7,0.0,0.0,0.0,0.0004386980183434583,0.0029803664113002126,-0.019069035270568694,-1.2979498349293458e-5,-1.4474062976125848e-6,8.876684961087342,-48.33801337680901,-12.213117902804274,52.81623786229991,0.0,1.7553028542514203e-6
-0.1707179442928654,0.0006711547526822715,-0.7742229730194646,0.020083660955525225,0.0006335885031765096,-0.04863899692842006,-5.460663466846658e-7,0.0,0.0,0.0,0.00046076839896828665,0.0029803664113002126,-0.019069035270568694,-1.2979498349293458e-5,-1.484458548834535e-6,8.431693042928462,-46.42542412209024,-11.621273991156917,50.81700550127758,0.0,1.7553028542514203e-6
-0.1707179442928654,0.0006711547526822715,-0.7705272935339678,0.020083660955525225,0.0006335885031765096,-0.04857585045835447,-5.460663466846658e-7,0.0,0.0,0.0,0.00045035006950787176,0.0029803664113002126,-0.019069035270568694,-1.2979498349293458e-5,-1.4662237300334239e-6,9.000459045210414,-49.41445765473711,-12.432716421214572,54.04579976306331,0.0,1.7553028542514203e-6
-0.1707179442928654,0.0006711547526822715,-0.7698833810638346,0.020083660955525225,0.0006335885031765096,-0.04799649959626667,-5.460663466846658e-7,0.0,0.0,0.0,0.00046227677979500295,0.0029803664113002126,-0.019069035270568694,-1.2979498349293458e-5,-1.4892749333131154e-6,9.241933103572846,-50.47846838119631,-12.831425035582244,55.26680186893403,0.0,1.7553028542514203e-6
-0.1707179442928654,0.0006711547526822715,-0.7615932004278936,0.020083660955525225,0.0006335885031765096,-0.04841685703889234,-5.460663466846658e-7,0.0,0.0,0.0,0.00046807090470286667,0.0029803664113002126,-0.019069035270568694,-1.2979498349293458e-5,-1.5348617540520731e-6,9.33704301428951,-50.907717340855605,-13.174967955000218,55.91564714409268,0.0,1.7553028542514203e-6
-0.1707179442928654,0.0006711547526822715,-0.766246515418007,0.020083660955525225,0.0006335885031765096,-0.04732314331341329,-5.460663466846658e-7,0.0,0.0,0.0,0.00044795448590385857,0.0029803664113002126,-0.019069035270568694,-1.2979498349293458e-5,-1.457845536838359e-6,9.19950215223136,-50.3595769053169,-12.869380523849662,55.22907036242905,0.0,1.7553028542514203e-6
-0.1707179442928654,0.0006711547526822715,-0.563144517545086,0.020083660955525225,0.0006335885031765096,-0.047083303771271734,-5.460663466846658e-7,0.0,0.0,0.0,0.0003799177440284208,0.0497556840634835,0.04327910710138366,-0.00020014187689954837,-1.160935042671693e-6,6.27335892486713,-37.912697760723965,-10.301335619316403,42.5249068593041,0.0,1.7553028542514203e-6
-0.1707179442928654,0.0006711547526822715,-0.765532947716324,0.020083660955525225,0.0006335885031765096,-0.04824948592616358,-5.460663466846658e-7,0.0,0.0,0.0,0.0004683406006196017,0.0029803664113002126,-0.019069035270568694,-1.2979498349293458e-5,-1.5210926972254004e-6,9.363571397668087,-50.936435653023565,-12.872413007218828,55.656238142204735,0.0,1.7553028542514203e-6
