issue_time_utc,latest_solar_wind_utc,latest_dst_time_utc,latest_dst_nt,anchor_dst_star_nt,target_time_utc,horizon_hours,driver_assumption,V_kms,Bz_nt,By_nt,n_cm3,Pdyn_npa,pred_dst_star_nt,pred_dst_nt,pred_dst_ci05_nt,pred_dst_ci95_nt,observation_dst_nt,residual_dst_nt,observed_in_90ci,persistence_dst_nt,burton_dst_nt,burton_full_dst_nt,obrien_dst_nt,model_step_hours,persistence_residual_dst_nt,burton_residual_dst_nt,burton_full_residual_dst_nt,obrien_residual_dst_nt,model_version,wall_clock_lead_hours,v1_pred_dst_nt,v1_pred_dst_ci05_nt,v1_pred_dst_ci95_nt,v2_pred_dst_nt,v2_pred_dst_ci05_nt,v2_pred_dst_ci95_nt,v2_correction_dst_nt,v2_interval_scale,v2_calibration_label,v2_selected_component,v2_selected_component_pred_nt,Bsouth_nt,VBsouth_mvm,Bperp_nt,clock_angle_sin2,sqrt_Pdyn_npa,dst_delta_1h_nt,dst_delta_3h_nt,Bz_delta_1h_nt,VBsouth_delta_1h_mvm,VBsouth_mean_3h_mvm,Bsouth_mean_3h_nt,baseline_spread_nt,v1_minus_persistence_nt,obrien_minus_v1_nt,burton_minus_v1_nt,v2_residual_dst_nt,v2_observed_in_90ci,driver_data_gap,n_speed_finite_trailing_hour,n_bz_finite_trailing_hour,interval_source,n_density_finite_trailing_hour,n_by_finite_trailing_hour,n_steps_driver_fallback,improved_model_version,improved_pred_dst_nt,improved_pred_dst_ci05_nt,improved_pred_dst_ci95_nt,served_pred_dst_nt,served_pred_dst_ci05_nt,served_pred_dst_ci95_nt,sub_hourly_model_version,sub_hourly_pred_dst_nt,sub_hourly_pred_dst_ci05_nt,sub_hourly_pred_dst_ci95_nt,served_residual_dst_nt,served_observed_in_90ci,dst_memory_fallback,feature_driver_basis,target_step_V_kms,target_step_Bz_nt,target_step_By_nt,target_step_n_cm3,target_step_Pdyn_npa
2026-07-16T00:39:24.98,2026-07-16T00:32:00.0,2026-07-16T00:00:00.0,-24.0,-21.313871025458567,2026-07-16T03:00:00.0,2.343061111111111,ballistically_propagated_l1_then_regime_aware_relaxation_then_extreme_inertia_guard,428.18,-1.3413333333333335,4.523166666666667,4.2765,1.3113943990612267,-22.920886653063427,-24.18262692753117,-46.68692754668602,-1.6783263083763167,-17.0,7.182626927531171,true,-24.0,-31.665058699228965,-24.57146787446931,-26.021616161110064,3,7.0,14.665058699228965,7.57146787446931,9.021616161110064,v2,2.343061111111111,-24.40583203098956,-24.769919653224996,-23.715786314316812,-24.18262692753117,-46.68692754668602,-1.6783263083763167,0.22320510345838945,13.68095476223919,operational_v2_ridge100.0_n116,v2,-24.18262692753117,1.3413333333333335,0.5743321066666668,4.717860935376916,0.6421548188581965,1.14516129827253,-7.0,-3.0,-0.9693333333333335,0.41621040666666675,0.32792847333333336,0.7656666666666667,7.665058699228965,-0.40583203098956133,-1.6157841301205025,-7.259226668239403,7.182626927531171,true,false,59,60,aci,59,60,1,v2,-24.18262692753117,-46.68692754668602,-1.6783263083763167,-23.894265203466922,-45.833461369669614,-1.9550690372642308,v2+L1A+Bregime+Pinertia,-23.894265203466922,-45.833461369669614,-1.9550690372642308,6.894265203466922,true,false,anchor_aligned_ballistically_propagated_l1_hour,453.72711864406784,-2.4699999999999998,2.6910000000000003,4.988474576271186,1.7177079673718634
2026-07-16T00:39:24.98,2026-07-16T00:32:00.0,2026-07-16T00:00:00.0,-24.0,-21.313871025458567,2026-07-16T06:00:00.0,5.343061111111111,ballistically_propagated_l1_then_regime_aware_relaxation_then_extreme_inertia_guard,428.18,-1.3413333333333335,4.523166666666667,4.2765,1.3113943990612267,-24.262944745069355,-25.5246850195371,-52.63792835347951,1.588558314405308,-12.0,13.524685019537099,true,-24.0,-37.26720122404538,-25.50036737583027,-28.41257134606339,6,12.0,25.26720122404538,13.500367375830269,16.41257134606339,v2,5.343061111111111,-25.74789012299549,-26.1137829211144,-25.058485288170605,-25.5246850195371,-52.63792835347951,1.588558314405308,0.22320510345838945,13.68095476223919,operational_v2_ridge100.0_n116,v2,-25.5246850195371,1.3413333333333335,0.5743321066666668,4.717860935376916,0.6421548188581965,1.14516129827253,-7.0,-3.0,-0.9693333333333335,0.41621040666666675,0.32792847333333336,0.7656666666666667,13.26720122404538,-1.7478901229954893,-2.664681223067902,-11.51931110104989,13.524685019537099,true,false,59,60,aci,59,60,4,v2,-25.5246850195371,-52.63792835347951,1.588558314405308,-23.50483623979111,-50.15247860122701,3.1428061216447887,v2+L1A+Bregime+Pinertia,-23.50483623979111,-50.15247860122701,3.1428061216447887,11.50483623979111,true,false,anchor_aligned_ballistically_propagated_l1_hour,453.72711864406784,-2.4699999999999998,2.6910000000000003,4.988474576271186,1.7177079673718634
2026-07-16T01:39:33.361,2026-07-16T01:32:00.0,2026-07-16T01:00:00.0,-22.0,-19.725164513395015,2026-07-16T02:00:00.0,0.34073305555555555,ballistically_propagated_l1_then_regime_aware_relaxation_then_extreme_inertia_guard,442.4416666666667,-1.9543333333333333,3.507833333333333,4.411333333333333,1.4443551932891594,-21.12724698412934,-22.150079746714347,-33.548356544550245,-10.75180294887845,-18.0,4.150079746714347,true,-22.0,-27.1289971329429,-24.4289971329429,-24.135010155002213,1,4.0,9.1289971329429,6.4289971329429,6.135010155002213,v2,0.34073305555555555,-22.253971696334734,-22.665086337418348,-21.5997424837141,-22.150079746714347,-33.548356544550245,-10.75180294887845,0.10389194962038613,13.68095476223919,operational_v2_ridge100.0_n116,v2,-22.150079746714347,1.9543333333333333,0.8646784972222223,4.015509117437317,0.7433481379542455,1.2018132938560628,-6.0,-3.0,-0.6204999999999998,0.29371335444444446,0.5237957397222223,1.2045555555555556,5.128997132942899,-0.2539716963347338,-1.8810384586674793,-4.875025436608166,4.150079746714347,true,false,60,60,aci,60,60,0,v2,-22.150079746714347,-33.548356544550245,-10.75180294887845,-22.150079746714347,-33.548356544550245,-10.75180294887845,v2+L1A+Bregime+Pinertia,-22.150079746714347,-33.548356544550245,-10.75180294887845,4.150079746714347,true,false,anchor_aligned_ballistically_propagated_l1_hour,465.2694915254237,-3.518,2.9053333333333335,5.107966101694915,1.849478346738908
2026-07-16T01:39:33.361,2026-07-16T01:32:00.0,2026-07-16T01:00:00.0,-22.0,-19.725164513395015,2026-07-16T03:00:00.0,1.3407330555555557,ballistically_propagated_l1_then_regime_aware_relaxation_then_extreme_inertia_guard,442.4416666666667,-1.9543333333333333,3.507833333333333,4.411333333333333,1.4443551932891594,-22.701709366056217,-24.174425165071213,-40.441067706985905,-7.907782623156521,-17.0,7.174425165071213,true,-22.0,-33.78559556295023,-28.73624491359958,-28.112820370475628,2,5.0,16.785595562950228,11.736244913599581,11.112820370475628,v2,1.3407330555555557,-24.2783171146916,-24.620631917341534,-23.634408069444053,-24.174425165071213,-40.441067706985905,-7.907782623156521,0.10389194962038613,13.68095476223919,operational_v2_ridge100.0_n116,v2,-24.174425165071213,1.9543333333333333,0.8646784972222223,4.015509117437317,0.7433481379542455,1.2018132938560628,-6.0,-3.0,-0.6204999999999998,0.29371335444444446,0.5237957397222223,1.2045555555555556,11.785595562950228,-2.2783171146915997,-3.8345032557840284,-9.507278448258628,7.174425165071213,true,false,60,60,aci,60,60,0,v2,-24.174425165071213,-40.441067706985905,-7.907782623156521,-24.174425165071213,-42.19704182798299,-6.151808502159433,v2+L1A+Bregime+Pinertia,-24.174425165071213,-42.19704182798299,-6.151808502159433,7.174425165071213,true,false,anchor_aligned_ballistically_propagated_l1_hour,466.5457938087037,-3.804014611592592,3.898332338101852,4.627651522425926,1.6847726233613127
2026-07-16T01:39:33.361,2026-07-16T01:32:00.0,2026-07-16T01:00:00.0,-22.0,-19.725164513395015,2026-07-16T04:00:00.0,2.3407330555555554,ballistically_propagated_l1_then_regime_aware_relaxation_then_extreme_inertia_guard,442.4416666666667,-1.9543333333333333,3.507833333333333,4.411333333333333,1.4443551932891594,-24.081008509394326,-25.44215730367321,-45.97101005701454,-4.913304550331883,-15.0,10.44215730367321,true,-22.0,-38.51826962778362,-31.424678803023966,-30.809066620190855,3,7.0,23.518269627783617,16.424678803023966,15.809066620190855,v2,2.3407330555555554,-25.546049253293596,-25.89261168473741,-24.884354696049094,-25.44215730367321,-45.97101005701454,-4.913304550331883,0.10389194962038613,13.68095476223919,operational_v2_ridge100.0_n116,v2,-25.44215730367321,1.9543333333333333,0.8646784972222223,4.015509117437317,0.7433481379542455,1.2018132938560628,-6.0,-3.0,-0.6204999999999998,0.29371335444444446,0.5237957397222223,1.2045555555555556,16.518269627783617,-3.546049253293596,-5.263017366897259,-12.972220374490021,10.44215730367321,true,false,60,60,aci,60,60,1,v2,-25.44215730367321,-45.97101005701454,-4.913304550331883,-25.18127890876442,-47.12047507496711,-3.2420827425617276,v2+L1A+Bregime+Pinertia,-25.18127890876442,-47.12047507496711,-3.2420827425617276,10.181278908764419,true,false,anchor_aligned_ballistically_propagated_l1_hour,466.52333333333337,-3.5833333333333335,4.004166666666666,4.738333333333333,1.7249020637536323
2026-07-16T01:39:33.361,2026-07-16T01:32:00.0,2026-07-16T01:00:00.0,-22.0,-19.725164513395015,2026-07-16T07:00:00.0,5.340733055555556,ballistically_propagated_l1_then_regime_aware_relaxation_then_extreme_inertia_guard,442.4416666666667,-1.9543333333333333,3.507833333333333,4.411333333333333,1.4443551932891594,-27.834992886765217,-29.1961416810441,-56.3093850149865,-2.0828983471016933,-11.0,18.1961416810441,true,-22.0,-49.59246533855554,-37.825631490340434,-37.80327986578278,6,11.0,38.59246533855554,26.825631490340434,26.803279865782777,v2,5.340733055555556,-29.300033630664487,-29.652405720408446,-28.6417855940187,-29.1961416810441,-56.3093850149865,-2.0828983471016933,0.10389194962038613,13.68095476223919,operational_v2_ridge100.0_n116,v2,-29.1961416810441,1.9543333333333333,0.8646784972222223,4.015509117437317,0.7433481379542455,1.2018132938560628,-6.0,-3.0,-0.6204999999999998,0.29371335444444446,0.5237957397222223,1.2045555555555556,27.59246533855554,-7.300033630664487,-8.50324623511829,-20.292431707891055,18.1961416810441,true,false,60,60,aci,60,60,4,v2,-29.1961416810441,-56.3093850149865,-2.0828983471016933,-25.806661491425736,-52.454303852861635,0.8409808700101635,v2+L1A+Bregime+Pinertia,-25.806661491425736,-52.454303852861635,0.8409808700101635,14.806661491425736,true,false,anchor_aligned_ballistically_propagated_l1_hour,466.52333333333337,-3.5833333333333335,4.004166666666666,4.738333333333333,1.7249020637536323
2026-07-16T02:39:41.112,2026-07-16T02:32:00.0,2026-07-16T02:00:00.0,-24.0,-22.88939957896106,2026-07-16T03:00:00.0,0.33858,ballistically_propagated_l1_then_regime_aware_relaxation_then_extreme_inertia_guard,464.85084745762714,-3.4684999999999993,2.9314999999999998,5.133898305084745,1.8555241375504714,-24.510143995559503,-27.27923287954767,-38.67750967738357,-15.880956081711773,-17.0,10.27923287954767,true,-24.0,-32.99453671314001,-30.294536713140012,-29.687282520259625,1,7.0,15.994536713140008,13.294536713140012,12.687282520259625,v2,0.33858,-27.15178798170742,-27.385548180178773,-26.566826449990103,-27.27923287954767,-38.67750967738357,-15.880956081711773,-0.12744489784024726,13.68095476223919,operational_v2_ridge100.0_n116,v2,-27.27923287954767,3.4684999999999993,1.6123351644067796,4.541385746663676,0.8818768315979466,1.3621762505456008,-7.0,-7.0,-1.514166666666666,0.7476566671845573,1.0234477183584432,2.266777777777778,8.994536713140008,-3.1517879817074217,-2.5354945385522036,-5.842748731432586,10.27923287954767,true,false,60,60,aci,60,60,0,v2,-27.27923287954767,-38.67750967738357,-15.880956081711773,-27.27923287954767,-38.67750967738357,-15.880956081711773,v2+L1A+Bregime+Pinertia,-27.27923287954767,-38.67750967738357,-15.880956081711773,10.27923287954767,true,false,anchor_aligned_ballistically_propagated_l1_hour,459.63666666666666,-4.204666666666666,4.090166666666667,3.7509999999999994,1.3254656871930666
2026-07-16T02:39:41.112,2026-07-16T02:32:00.0,2026-07-16T02:00:00.0,-24.0,-22.88939957896106,2026-07-16T04:00:00.0,1.33858,ballistically_propagated_l1_then_regime_aware_relaxation_then_extreme_inertia_guard,464.85084745762714,-3.4684999999999993,2.9314999999999998,5.133898305084745,1.8555241375504714,-25.988978422911213,-29.35601368886458,-44.5742540007257,-14.137773377003453,-15.0,14.356013688864579,true,-24.0,-40.13498926705671,-35.08563861770607,-34.07778905465513,2,9.0,25.13498926705671,20.085638617706067,19.077789054655128,v2,1.33858,-29.22856879102433,-29.407906711075352,-28.669048412405367,-29.35601368886458,-44.5742540007257,-14.137773377003453,-0.12744489784024726,13.68095476223919,operational_v2_ridge100.0_n116,v2,-29.35601368886458,3.4684999999999993,1.6123351644067796,4.541385746663676,0.8818768315979466,1.3621762505456008,-7.0,-7.0,-1.514166666666666,0.7476566671845573,1.0234477183584432,2.266777777777778,16.13498926705671,-5.22856879102433,-4.849220263630798,-10.90642047603238,14.356013688864579,true,false,60,60,aci,60,60,0,v2,-29.35601368886458,-44.5742540007257,-14.137773377003453,-29.35601368886458,-45.81076063314051,-12.901266744588646,v2+L1A+Bregime+Pinertia,-29.35601368886458,-45.81076063314051,-12.901266744588646,14.356013688864579,true,false,anchor_aligned_ballistically_propagated_l1_hour,453.9622885123457,-4.276925784876543,3.752796852314815,3.3148539981481484,1.1426048170412373
2026-07-16T02:39:41.112,2026-07-16T02:32:00.0,2026-07-16T02:00:00.0,-24.0,-22.88939957896106,2026-07-16T05:00:00.0,2.33858,ballistically_propagated_l1_then_regime_aware_relaxation_then_extreme_inertia_guard,464.85084745762714,-3.4684999999999993,2.9314999999999998,5.133898305084745,1.8555241375504714,-27.423190261003523,-30.861488194559374,-51.34506314908539,-10.377913240033362,-17.0,13.861488194559374,true,-24.0,-45.95524012404315,-38.86164929928349,-37.616763529045464,3,7.0,28.95524012404315,21.861649299283492,20.616763529045464,v2,2.33858,-30.734043296719125,-30.90168049150352,-30.17199279248404,-30.861488194559374,-51.34506314908539,-10.377913240033362,-0.12744489784024726,13.68095476223919,operational_v2_ridge100.0_n116,v2,-30.861488194559374,3.4684999999999993,1.6123351644067796,4.541385746663676,0.8818768315979466,1.3621762505456008,-7.0,-7.0,-1.514166666666666,0.7476566671845573,1.0234477183584432,2.266777777777778,21.95524012404315,-6.7340432967191255,-6.882720232326339,-15.221196827324025,13.861488194559374,true,false,60,60,aci,60,60,1,v2,-30.861488194559374,-51.34506314908539,-10.377913240033362,-30.26147242295406,-51.151153315460334,-9.37179153044779,v2+L1A+Bregime+Pinertia,-30.26147242295406,-51.151153315460334,-9.37179153044779,13.26147242295406,true,false,anchor_aligned_ballistically_propagated_l1_hour,453.9800000000001,-4.299666666666666,3.9615,3.254,1.1217164325137927
2026-07-16T02:39:41.112,2026-07-16T02:32:00.0,2026-07-16T02:00:00.0,-24.0,-22.88939957896106,2026-07-16T08:00:00.0,5.33858,ballistically_propagated_l1_then_regime_aware_relaxation_then_extreme_inertia_guard,464.85084745762714,-3.4684999999999993,2.9314999999999998,5.133898305084745,1.8555241375504714,-31.326628365814354,-34.7649262993702,-61.405850088255946,-8.124002510484459,-11.0,23.764926299370202,true,-24.0,-59.09773642714558,-47.33090257893048,-46.14462695796403,6,13.0,48.09773642714558,36.33090257893048,35.14462695796403,v2,5.33858,-34.63748140152995,-34.81082135165639,-34.077500410290554,-34.7649262993702,-61.405850088255946,-8.124002510484459,-0.12744489784024726,13.68095476223919,operational_v2_ridge100.0_n116,v2,-34.7649262993702,3.4684999999999993,1.6123351644067796,4.541385746663676,0.8818768315979466,1.3621762505456008,-7.0,-7.0,-1.514166666666666,0.7476566671845573,1.0234477183584432,2.266777777777778,35.09773642714558,-10.637481401529953,-11.507145556434075,-24.460255025615623,23.764926299370202,true,false,60,60,aci,60,60,4,v2,-34.7649262993702,-61.405850088255946,-8.124002510484459,-30.522298917357382,-56.05673818611366,-4.987859648601102,v2+L1A+Bregime+Pinertia,-30.522298917357382,-56.05673818611366,-4.987859648601102,19.522298917357382,true,false,anchor_aligned_ballistically_propagated_l1_hour,453.9800000000001,-4.299666666666666,3.9615,3.254,1.1217164325137927
2026-07-16T03:39:47.637,2026-07-16T03:32:00.0,2026-07-16T03:00:00.0,-23.0,-20.318742588123946,2026-07-16T04:00:00.0,0.3367675,ballistically_propagated_l1_then_regime_aware_relaxation_then_extreme_inertia_guard,459.46333333333337,-4.2444999999999995,4.0888333333333335,3.7183333333333333,1.3129316881714803,-22.084190444473258,-25.02111297742064,-36.30738778067727,-13.734838174164011,-15.0,10.02111297742064,true,-23.0,-31.217817136675556,-28.517817136675554,-27.707179612177086,1,8.0,16.217817136675556,13.517817136675554,12.707179612177086,v2,0.3367675,-24.74945095374226,-24.9996556404025,-24.189169749732287,-25.02111297742064,-36.30738778067727,-13.734838174164011,-0.27166202367837794,13.68095476223919,operational_v2_ridge100.0_n116,v2,-25.02111297742064,4.2444999999999995,1.9501921183333333,5.8935845016235895,0.8600949472117272,1.1458323124137668,-5.0,-7.0,-0.7463333333333328,0.32323630533898307,1.4755754237758947,3.2215000000000003,8.217817136675556,-1.7494509537422616,-2.9577286584348244,-6.468366182933295,10.02111297742064,true,false,59,60,aci,59,60,0,v2,-25.02111297742064,-36.30738778067727,-13.734838174164011,-25.02111297742064,-36.41938977525653,-13.622836179584741,v2+L1A+Bregime+Pinertia,-25.02111297742064,-36.41938977525653,-13.622836179584741,10.02111297742064,true,false,anchor_aligned_ballistically_propagated_l1_hour,459.2366666666666,-4.384333333333333,3.0515000000000003,3.7363333333333335,1.317986066114769
2026-07-16T03:39:47.637,2026-07-16T03:32:00.0,2026-07-16T03:00:00.0,-23.0,-20.318742588123946,2026-07-16T05:00:00.0,1.3367675,ballistically_propagated_l1_then_regime_aware_relaxation_then_extreme_inertia_guard,459.46333333333337,-4.2444999999999995,4.0888333333333335,3.7183333333333333,1.3129316881714803,-24.254666713796855,-26.572088914788278,-41.3732106560236,-11.770967173552954,-17.0,9.572088914788278,true,-23.0,-39.47737705047024,-34.42802640111959,-32.58192631540779,2,6.0,22.47737705047024,17.42802640111959,15.581926315407792,v2,1.3367675,-26.3004268911099,-26.625673127441274,-25.74320860066156,-26.572088914788278,-41.3732106560236,-11.770967173552954,-0.27166202367837794,13.68095476223919,operational_v2_ridge100.0_n116,v2,-26.572088914788278,4.2444999999999995,1.9501921183333333,5.8935845016235895,0.8600949472117272,1.1458323124137668,-5.0,-7.0,-0.7463333333333328,0.32323630533898307,1.4755754237758947,3.2215000000000003,16.47737705047024,-3.3004268911099004,-6.281499424297891,-13.176950159360338,9.572088914788278,true,false,59,60,aci,59,60,0,v2,-26.572088914788278,-41.3732106560236,-11.770967173552954,-26.572088914788278,-43.02683585906421,-10.117341970512346,v2+L1A+Bregime+Pinertia,-26.572088914788278,-43.02683585906421,-10.117341970512346,9.572088914788278,true,false,anchor_aligned_ballistically_propagated_l1_hour,466.1566393651915,-5.000379470370371,2.5079124466666665,4.185317041588199,1.5211925946579403
2026-07-16T03:39:47.637,2026-07-16T03:32:00.0,2026-07-16T03:00:00.0,-23.0,-20.318742588123946,2026-07-16T06:00:00.0,2.3367675,ballistically_propagated_l1_then_regime_aware_relaxation_then_extreme_inertia_guard,459.46333333333337,-4.2444999999999995,4.0888333333333335,3.7183333333333333,1.3129316881714803,-26.174820463123304,-28.588309052025046,-48.401836117625365,-8.774781986424731,-12.0,16.588309052025046,true,-23.0,-46.79168863110283,-39.69809780634317,-37.24608308369146,3,11.0,34.79168863110283,27.69809780634317,25.24608308369146,v2,2.3367675,-28.31664702834667,-28.632708972587782,-27.7570035233345,-28.588309052025046,-48.401836117625365,-8.774781986424731,-0.27166202367837794,13.68095476223919,operational_v2_ridge100.0_n116,v2,-28.588309052025046,4.2444999999999995,1.9501921183333333,5.8935845016235895,0.8600949472117272,1.1458323124137668,-5.0,-7.0,-0.7463333333333328,0.32323630533898307,1.4755754237758947,3.2215000000000003,23.79168863110283,-5.316647028346669,-8.929436055344791,-18.47504160275616,16.588309052025046,true,false,59,60,aci,59,60,1,v2,-28.588309052025046,-48.401836117625365,-8.774781986424731,-27.951226063341107,-48.84090695584737,-7.061545170834837,v2+L1A+Bregime+Pinertia,-27.951226063341107,-48.84090695584737,-7.061545170834837,15.951226063341107,true,false,anchor_aligned_ballistically_propagated_l1_hour,465.09322033898303,-4.809666666666667,2.605,4.114745762711864,1.4887271778753444
2026-07-16T03:39:47.637,2026-07-16T03:32:00.0,2026-07-16T03:00:00.0,-23.0,-20.318742588123946,2026-07-16T09:00:00.0,5.3367675,ballistically_propagated_l1_then_regime_aware_relaxation_then_extreme_inertia_guard,459.46333333333337,-4.2444999999999995,4.0888333333333335,3.7183333333333333,1.3129316881714803,-31.4008276073579,-33.81431619625965,-59.90597032369145,-7.722662068827841,-8.0,25.814316196259647,true,-23.0,-63.29298549155175,-51.52615164333665,-48.33699873122947,6,15.0,55.29298549155175,43.52615164333665,40.33699873122947,v2,5.3367675,-33.542654172581265,-33.86498866245677,-32.98319900408372,-33.81431619625965,-59.90597032369145,-7.722662068827841,-0.27166202367837794,13.68095476223919,operational_v2_ridge100.0_n116,v2,-33.81431619625965,4.2444999999999995,1.9501921183333333,5.8935845016235895,0.8600949472117272,1.1458323124137668,-5.0,-7.0,-0.7463333333333328,0.32323630533898307,1.4755754237758947,3.2215000000000003,40.29298549155175,-10.542654172581265,-14.794344558648206,-29.75033131897048,25.814316196259647,true,false,59,60,aci,59,60,4,v2,-33.81431619625965,-59.90597032369145,-7.722662068827841,-28.819353488378862,-54.35379275713514,-3.284914219622582,v2+L1A+Bregime+Pinertia,-28.819353488378862,-54.35379275713514,-3.284914219622582,20.819353488378862,true,false,anchor_aligned_ballistically_propagated_l1_hour,465.09322033898303,-4.809666666666667,2.605,4.114745762711864,1.4887271778753444
2026-07-16T04:39:53.717,2026-07-16T04:33:00.0,2026-07-16T04:00:00.0,-16.0,-13.359400749195881,2026-07-16T05:00:00.0,0.3350786111111111,ballistically_propagated_l1_then_regime_aware_relaxation_then_extreme_inertia_guard,459.48999999999995,-4.406999999999999,3.0136666666666665,3.754333333333333,1.3257970555604253,-14.653029034789476,-16.378023402256446,-27.012662892151194,-5.743383912361697,-17.0,-0.6219765977435543,true,-16.0,-20.436257001655697,-17.736257001655694,-17.505407595134166,1,-1.0,3.4362570016556973,0.7362570016556944,0.5054075951341659,v2,0.3350786111111111,-15.966324077195486,-16.348162098141742,-15.324049041658537,-16.378023402256446,-27.012662892151194,-5.743383912361697,-0.4116993250609609,13.68095476223919,operational_v2_ridge100.0_n116,v2,-16.378023402256446,4.406999999999999,2.0249724299999996,5.338898367432908,0.9127255939991801,1.1514326100820773,1.0,1.0,-0.18366666666666553,0.0839917799999994,1.8559426635907095,4.026055555555556,4.4699329244602115,0.03367592280451426,-1.5390835179386801,-4.4699329244602115,-0.6219765977435543,true,false,60,60,aci,60,60,0,v2,-16.378023402256446,-27.012662892151194,-5.743383912361697,-16.378023402256446,-26.12600502413838,-6.630041780374512,v2+L1A+Bregime+Pinertia,-16.378023402256446,-26.12600502413838,-6.630041780374512,-0.6219765977435543,true,false,anchor_aligned_ballistically_propagated_l1_hour,468.33728813559316,-2.9650000000000003,2.669666666666666,4.852542372881356,1.7802414250596879
